#wpdx_id,#lat_deg,#lon_deg,#clean_country_name,#status_clean,#clean_adm1,#clean_adm2,#clean_adm3,#clean_adm4,#water_source_clean,#water_tech_clean,#subjective_quality_clean
6CW9WXJV+342,8.930143333,-12.00721944,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CVCVWV5+6JJ,7.893123333,-11.09102833,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Protected Well,Hand Pump,Acceptable quality
6CWC2FQR+W9V,8.039851389,-11.50908389,Sierra Leone,1,Southern,Bo,Bagbe,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXC27VR+38P,9.042721389,-11.70916722,Sierra Leone,1,Northern,Tonkolili,Kalansogoia,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CXCHFH3+9VQ,9.578451389,-11.54526722,Sierra Leone,1,Northern,Koinadugu,Sengbe,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWCX25F+5HC,8.957933,-11.9761,Sierra Leone,1,Northern,Bombali,Safroko Limba,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Not Reported
6CVCMG86+X88,7.667541389,-11.48919944,Sierra Leone,1,Eastern,Kenema,Langrama,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CVCRMF2+75R,7.8232252,-11.3495301,Sierra Leone,1,Eastern,Kenema,Small Bo,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCW6VW+J6C,7.944059,-11.75449,Sierra Leone,1,Southern,Bo,Tikonko,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CVCW88C+9CH,7.915939167,-11.67889944,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Bad color
6CW9JJ75+H6W,8.613990833,-12.39191639,Sierra Leone,1,Northern,Port Loko,Marampa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CV9FF59+X3M,7.45995921,-12.53233542,Sierra Leone,1,Southern,Bonthe,Dema,Not Reported,Borehole/Tubewell,Hand Pump,Acceptable quality
6CW9VXQ9+RHM,8.889596,-12.03107,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW8HRQ2+P87,8.589275556,-13.19918861,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CW8FP7X+6JV,8.463106944,-13.25095444,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CW9FQ9P+55J,8.46795385,-12.21461265,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWC8WPQ+366,8.33517,-11.06199,Sierra Leone,1,Eastern,Kono,Gorama Kono,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW8JR6H+H7G,8.611449444,-13.17180167,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCH9QQ+7XF,7.58819971,-11.61006653,Sierra Leone,1,Southern,Bo,Wunde,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CW85RFQ+H5R,8.173990976,-13.16212495,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Borehole/Tubewell,Motorized Pump,Acceptable quality
6CVCRXCQ+QHJ,7.821906389,-11.01111806,Sierra Leone,1,Eastern,Kenema,Dama,Not Reported,Sand or Sub-surface Dam,Public Tapstand,Acceptable quality
6CW8HWQW+M5J,8.589215278,-13.05461861,Sierra Leone,1,Northern,Port Loko,Loko Massama,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CV9GFHV+4GG,7.52783,-12.50616,Sierra Leone,1,Southern,Bonthe,Dema,Not Reported,Borehole/Tubewell,Hand Pump,Acceptable quality
6CWC287C+CVG,8.013561111,-11.67779528,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CVCX63R+MW8,7.954150556,-11.75765722,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CW9VXV5+PPV,8.894354167,-12.0406975,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9Q6MC+PJH,8.784301,-12.77839,Sierra Leone,1,Northern,Port Loko,Maforki,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW9RQ86+M9P,8.816707,-12.23905,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWCJW59+VPQ,8.609701944,-11.0806525,Sierra Leone,1,Eastern,Kono,Nimikoro,Not Reported,Borehole/Tubewell,Rope and Bucket,Not Reported
6CW9RXQ9+QXG,8.83945,-12.03007,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CW8WX97+W2Q,8.919847,-13.0374,Sierra Leone,1,Northern,Kambia,Mambolo,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CVFW8HG+257,7.927543889,-10.67457528,Sierra Leone,1,Eastern,Kailahun,Dia,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW88W2H+PJV,8.301866389,-13.07096611,Sierra Leone,1,Western,Western Rural,Freetown3,Not Reported,Protected Well,Hand Pump - India Mark,Bad smell
6CX82R5H+P56,9.009276667,-13.17210306,Sierra Leone,1,Northern,Kambia,Samu,Not Reported,Protected Well,Hand Pump,Acceptable quality
6CWC6XQ9+WGH,8.239818333,-11.03114639,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCVWQ2+2WV,7.887613333,-11.09770083,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWCP29V+V95,8.71963242,-11.95652172,Sierra Leone,1,Northern,Bombali,Paki Masabong,Not Reported,Protected Spring,Not Reported,Bad color
6CWF546W+8XC,8.16081692,-10.85260404,Sierra Leone,1,Eastern,Kailahun,Peje West,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8CV63+MH9,8.411654167,-13.14601583,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCV3M6+HG5,7.883881389,-11.93864639,Sierra Leone,1,Southern,Bo,Bumpeh,Not Reported,Borehole/Tubewell,Hand Pump - Afridev,Acceptable quality
6CVCWCP8+46V,7.935374167,-11.58443944,Sierra Leone,1,Southern,Bo,Boama,Not Reported,Borehole/Tubewell,Motorized Pump,Acceptable quality
6CW9G6HX+4G8,8.527791944,-12.75115667,Sierra Leone,1,Northern,Port Loko,Koya,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CVCX779+733,7.963131111,-11.73231667,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CWCW2XC+W8R,8.949851111,-11.97924389,Sierra Leone,1,Northern,Bombali,Safroko Limba,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWCQ23J+GHR,8.753873333,-11.96860306,Sierra Leone,1,Northern,Bombali,Paki Masabong,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWF9G4F+M8R,8.356738333,-10.47674667,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8FR3H+3QR,8.452725,-13.17060444,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCFFFQ+CFM,7.473592778,-11.51131444,Sierra Leone,1,Southern,Pujehun,Gallinas Peri,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9RRMM+CG9,8.833583,-12.16601,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Borehole/Tubewell,Hand Pump - PB Mark II,Not Reported
6CWCJ8GW+375,8.625133,-11.65427,Sierra Leone,1,Northern,Tonkolili,Konike Barina,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CVCGRWF+CG8,7.546040556,-11.17617194,Sierra Leone,1,Eastern,Kenema,Tunkia,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXCQG33+XW8,9.754915833,-11.49517778,Sierra Leone,1,Northern,Koinadugu,Dembelia Sinkunia,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9M9CF+M42,8.671629167,-12.62724083,Sierra Leone,1,Northern,Port Loko,Masimera,Not Reported,Protected Well,Hand Pump - PB Mark II,Acceptable quality
6CW8FQJ7+764,8.48064065,-13.23691607,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CV9FFFC+2M4,7.47250616,-12.5283069,Sierra Leone,1,Southern,Bonthe,Dema,Not Reported,Borehole/Tubewell,Hand Pump,Acceptable quality
6CW9PGJ2+P6J,8.731834167,-12.49948389,Sierra Leone,1,Northern,Port Loko,Marampa,Not Reported,Protected Well,Hand Pump - PB Mark II,Acceptable quality
6CVCX73P+V9J,7.954714446,-11.71410262,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CWFP36P+3X9,8.710166667,-10.91250528,Sierra Leone,1,Eastern,Kono,Gbense,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8FQG5+RFW,8.47712,-13.2413,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CWF7GXR+HHH,8.298933333,-10.45851639,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CW9CR55+765,8.408125833,-12.19189361,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXCHCHX+8X5,9.578259,-11.55003,Sierra Leone,1,Northern,Koinadugu,Wara Wara Yagala,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW8PW5R+Q84,8.70938322,-13.05916147,Sierra Leone,1,Northern,Port Loko,Loko Massama,Not Reported,Protected Well,Hand Pump,Acceptable quality
6CWFJ3QG+JGF,8.639066389,-10.92370417,Sierra Leone,1,Eastern,Kono,Tankoro,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW88XQJ+J5C,8.339053889,-13.0196125,Sierra Leone,1,Western,Western Rural,Freetown3,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCX7P5+G2J,7.986347222,-11.74248333,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CW95WWV+V78,8.197150556,-12.05679528,Sierra Leone,1,Southern,Moyamba,Kori,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CXCVH7C+67J,9.863078611,-11.42934833,Sierra Leone,1,Northern,Koinadugu,Dembelia Sinkunia,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWCGQV4+HJ4,8.543893889,-11.24341472,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Sand or Sub-surface Dam,Public Tapstand,Acceptable quality
6CVC974M+X34,7.357389167,-11.71730583,Sierra Leone,1,Southern,Pujehun,Panga Kabonde,Not Reported,Borehole/Tubewell,Motorized Pump,Acceptable quality
6CVC2JV4+X45,7.044896111,-11.39464944,Sierra Leone,1,Southern,Pujehun,Soro Gbema,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8FR3C+9F6,8.453406111,-13.17884778,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWC9JRV+6JF,8.390558333,-11.35595833,Sierra Leone,1,Eastern,Kenema,Gorama Mende,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWCMX6X+V8J,8.662219,-11.00172,Sierra Leone,1,Eastern,Kono,Kamara,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW9WQXG+XJQ,8.95,-12.2234,Sierra Leone,1,Northern,Bombali,Gbendembu Ngowahun,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXC2PFF+65H,9.023065556,-11.27701028,Sierra Leone,1,Northern,Koinadugu,Neini,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8CRCQ+PRJ,8.421827,-13.16049,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWFC4JQ+VQ6,8.432152222,-10.86062472,Sierra Leone,1,Eastern,Kono,Gbane,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CWF53RF+VRV,8.1922375,-10.92545222,Sierra Leone,1,Eastern,Kenema,Malegohun,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8FR89+3GF,8.465186968,-13.18120338,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCP5JM+X7H,7.732430556,-11.81676361,Sierra Leone,1,Southern,Bo,Lugbu,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CW8CPMF+35C,8.432699167,-13.27711472,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Sand or Sub-surface Dam,Public Tapstand,Acceptable quality
6CVCH6Q4+94J,7.588458056,-11.7947425,Sierra Leone,1,Southern,Bo,Bagbo,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CX9GPJ8+PC3,9.531769444,-12.28395361,Sierra Leone,1,Northern,Bombali,Sella Limba,Not Reported,Borehole/Tubewell,Hand Pump - PB Mark II,Acceptable quality
6CWF774P+FQ4,8.256140278,-10.71304333,Sierra Leone,1,Eastern,Kailahun,Penguia,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCG5CH+RPJ,7.522090556,-11.82074472,Sierra Leone,1,Southern,Pujehun,Malen,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CX95QVP+6MH,9.193065,-12.21327917,Sierra Leone,1,Northern,Bombali,Sanda Tendaren,Not Reported,Protected Well,Hand Pump - Afridev,Acceptable quality
6CW9RW75+HW9,8.81391,-12.09014,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CW9X9G4+X2F,8.977446667,-12.64494667,Sierra Leone,1,Northern,Port Loko,Bureh,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CXC9VJ6+238,9.380031944,-11.13979833,Sierra Leone,1,Northern,Koinadugu,Sengbe,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCV6J9+37C,7.8801925,-11.78184611,Sierra Leone,1,Southern,Bo,Tikonko,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWF26MJ+Q3F,8.034443889,-10.76981472,Sierra Leone,1,Eastern,Kailahun,Mandu,Not Reported,Protected Well,Hand Pump - India Mark,Bad color
6CW9684X+4RH,8.205306389,-12.65040111,Sierra Leone,1,Southern,Moyamba,Bumpe,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9G5C6+W5H,8.522416389,-12.83968444,Sierra Leone,1,Northern,Port Loko,Koya,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9WVQC+8HJ,8.93834,-12.12861,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CVCVMH2+WMM,7.879849444,-11.34831361,Sierra Leone,1,Eastern,Kenema,Small Bo,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CWCGQQ4+5C5,8.537895,-11.24388,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CX9FJ9W+8R2,9.4682625,-12.35298444,Sierra Leone,1,Northern,Bombali,Sella Limba,Not Reported,Protected Well,Hand Pump - Kardia,Bad color
6CVCFHWF+25G,7.495067222,-11.4270325,Sierra Leone,1,Southern,Pujehun,Barri,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CX96WQP+9WM,9.238459722,-12.06271,Sierra Leone,1,Northern,Bombali,Magbemba Gowahun,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9VXH5+4PH,8.87781,-12.04063,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CVCV3RV+RXG,7.892065556,-11.90503722,Sierra Leone,1,Southern,Bo,Bumpeh,Not Reported,Protected Spring,Not Reported,Acceptable quality
6CWFJ2P8+M8C,8.636678056,-10.98424139,Sierra Leone,1,Eastern,Kono,Gbense,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVFW63J+8QJ,7.903338333,-10.76811,Sierra Leone,1,Eastern,Kailahun,Mandu,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Not Reported
6CVCMGRG+W8G,7.692309444,-11.47417083,Sierra Leone,1,Eastern,Kenema,Langrama,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWCQWP2+WPW,8.787374,-11.09817,Sierra Leone,1,Eastern,Kono,Sandor,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW8JQPP+RW9,8.637034722,-13.21264861,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW97C68+X54,8.262394167,-12.58455417,Sierra Leone,1,Southern,Moyamba,Kangbora,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCP9XC+6VV,7.748105,-11.6278375,Sierra Leone,1,Southern,Bo,Jiama-Bongor,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CX94WH3+WF3,9.129773611,-12.09633667,Sierra Leone,1,Northern,Bombali,Gbendembu Ngowahun,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CVCC45V+3F9,7.407654722,-11.85626444,Sierra Leone,1,Southern,Pujehun,Malen,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CVFX723+8GW,7.95085,-10.74618583,Sierra Leone,1,Eastern,Kailahun,Mandu,Not Reported,Protected Well,Hand Pump - PB Mark II,Bad color
6CVCVRJ7+FQ6,7.881172,-11.18562,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CW9M9XG+FQ6,8.698836,-12.62303,Sierra Leone,1,Northern,Port Loko,Maforki,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CW9VVGR+GP9,8.876283,-12.10815,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CW99V72+WR8,8.36479154,-12.14793262,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CV9JVPM+V3H,7.637189722,-12.11726222,Sierra Leone,1,Southern,Bonthe,Jong,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWC9QCX+995,8.370896,-11.20152,Sierra Leone,1,Eastern,Kono,Gorama Kono,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWF7498+FRV,8.268731389,-10.88294667,Sierra Leone,1,Eastern,Kenema,Malegohun,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CVC8592+FVJ,7.318718611,-11.84785611,Sierra Leone,1,Southern,Pujehun,Panga Krim,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CXC9CJM+W77,9.382281111,-11.566835,Sierra Leone,1,Northern,Koinadugu,Diang,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWF7GWP+77J,8.295721667,-10.46436306,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CWCFPQ7+J3F,8.48912,-11.28718,Sierra Leone,1,Eastern,Kenema,Gorama Mende,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Not Reported
6CXC27RV+4X8,9.040287778,-11.70505306,Sierra Leone,1,Northern,Tonkolili,Kalansogoia,Not Reported,Protected Spring,Not Reported,Not Reported
6CWC4F47+F33,8.106148333,-11.53733639,Sierra Leone,1,Southern,Bo,Bagbe,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CVFX3X2+WPF,7.999811944,-10.94818944,Sierra Leone,1,Eastern,Kailahun,Njaluahun,Not Reported,Protected Well,Hand Pump - Inkar,Acceptable quality
6CW9VW6G+33V,8.86023,-12.07488,Sierra Leone,1,Northern,Bombali,Bombali Sebora,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CW8CR9V+Q53,8.419375,-13.15707,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWCM54F+XHR,8.657497222,-11.82611056,Sierra Leone,1,Northern,Tonkolili,Tane,Not Reported,Borehole/Tubewell,Not Reported,Acceptable quality
6CVFV6M9+995,7.883388,-10.78152,Sierra Leone,1,Eastern,Kailahun,Malema,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CVCX73Q+M5V,7.954233611,-11.7120725,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CX9GPQM+8CV,9.538369668,-12.26644133,Sierra Leone,1,Northern,Bombali,Sella Limba,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CWC9J4C+VX3,8.357143611,-11.37757194,Sierra Leone,1,Eastern,Kenema,Wandor,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW8HRX7+5WH,8.597939,-13.18515,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWF6M7M+9HW,8.213495833,-10.31605028,Sierra Leone,1,Eastern,Kailahun,Kissi Tongi,Not Reported,Protected Well,Hand Pump - Inkar,Not Reported
6CW9VF5P+PVM,8.859342222,-12.51282611,Sierra Leone,1,Northern,Port Loko,Buya Romende,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CW9WV6F+RW9,8.91205,-12.12521,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CW9927J+FW8,8.363659167,-12.96766472,Sierra Leone,1,Western,Western Rural,Freetown5,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CV9FF59+RC5,7.45951,-12.53138833,Sierra Leone,1,Southern,Bonthe,Dema,Not Reported,Borehole/Tubewell,Rope and Bucket,Acceptable quality
6CW9M9MC+QVJ,8.684464444,-12.62786167,Sierra Leone,1,Northern,Port Loko,Maforki,Not Reported,Protected Well,Hand Pump - PB Mark II,Acceptable quality
6CW9Q679+W8G,8.764816,-12.78168,Sierra Leone,1,Northern,Port Loko,Maforki,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CVCGVV3+3C2,7.542625,-11.14647,Sierra Leone,1,Eastern,Kenema,Tunkia,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CWCP382+77C,8.715684,-11.94935,Sierra Leone,1,Northern,Tonkolili,Kholifa Rowalla,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CXCJC4X+GJM,9.606340556,-11.55094889,Sierra Leone,1,Northern,Koinadugu,Wara Wara Yagala,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVCW6WX+P4R,7.946871944,-11.7522475,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CWC4GX3+MRX,8.149227222,-11.49539917,Sierra Leone,1,Southern,Bo,Bagbe,Not Reported,Protected Spring,Not Reported,Bad taste
6CW8JR43+MV8,8.606673889,-13.1952825,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CVC9J53+3H7,7.357654167,-11.39607722,Sierra Leone,1,Southern,Pujehun,Barri,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CVCCG8W+VXP,7.417213889,-11.45255972,Sierra Leone,1,Southern,Pujehun,Barri,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CW8FR3G+9G9,8.453408,-13.17364,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CV9QW87+V3V,7.767230833,-12.08733361,Sierra Leone,1,Southern,Bo,Bumpeh,Not Reported,Borehole/Tubewell,Hand Pump - Kardia,Acceptable quality
6CVCX7J3+9M2,7.980889236,-11.74587089,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CVCXWRW+24W,7.990156111,-11.05472806,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWFJ2WP+9V2,8.645898,-10.96286,Sierra Leone,1,Eastern,Kono,Gbense,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW9PF56+23H,8.707554167,-12.53976389,Sierra Leone,1,Northern,Port Loko,Masimera,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CVCF4WM+WPW,7.4973575,-11.8656675,Sierra Leone,1,Southern,Bo,Bagbo,Not Reported,Protected Well,Hand Pump - Kardia,Acceptable quality
6CW99PMV+5G3,8.382878056,-12.25621556,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWFG28J+29F,8.515064722,-10.96907333,Sierra Leone,1,Eastern,Kono,Tankoro,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CV9WWGF+474,7.925253056,-12.07680417,Sierra Leone,1,Southern,Bo,Bumpeh,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWC6MQM+5P9,8.237902222,-11.31564639,Sierra Leone,1,Eastern,Kenema,Wandor,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWFCJ69+G6X,8.411353056,-10.38189306,Sierra Leone,1,Eastern,Kailahun,Kissi Kama,Not Reported,Protected Well,Hand Pump - India Mark,Not Reported
6CWFM22R+33Q,8.650221,-10.95976,Sierra Leone,1,Eastern,Kono,Gbense,Not Reported,Undefined Well,Public Tapstand,Not Reported
6CWFJ2H2+RWR,8.6296,-10.99774,Sierra Leone,1,Eastern,Kono,Gbense,Not Reported,Borehole/Tubewell,Not Reported,Not Reported
6CW8FRG3+2JJ,8.475081667,-13.1959825,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Borehole/Tubewell,Hand Pump - India Mark,Acceptable quality
6CVCC8R3+F34,7.441149722,-11.69729806,Sierra Leone,1,Southern,Pujehun,Panga Kabonde,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
6CWFFM6C+7GQ,8.460716944,-10.32863972,Sierra Leone,1,Eastern,Kailahun,Kissi Teng,Not Reported,Protected Well,Hand Pump - India Mark,Bad taste
6CWF45RM+54M,8.140460556,-10.81719,Sierra Leone,1,Eastern,Kailahun,Pehe Bongre,Not Reported,Protected Well,Hand Pump - India Mark,Acceptable quality
